"Length","Width","Thickness","Freq","AmpEx","Density","Elasticity","Damping","Wn0","Wn1","Wn2","Wn3","Wn4","Wn5","Wn6","Wn7","Wn8","Wn9","Wn10","Wn11","Wn12","Wn13","Wn14","Wn15","Wn16","Wn17","Wn18","Wn19","Wn20","Wn21","Wn22","Wn23","Wn24","Wn25","Wn26","Wn27","Wn28","Wn29","Wn30","Wn31","Wn32","Wn33","Wn34","Wn35","Wn36","Wn37","Wn38","Wn39","Wn40","Wn41","Wn42","Wn43","Wn44","Wn45","Wn46","Wn47","Wn48","Wn49","Wn50","Wn51","Wn52","Wn53","Wn54","Wn55","Wn56","Wn57","Wn58","Wn59","Wn60","Wn61","Wn62","Wn63","Wn64","Wn65","Wn66","Wn67","Wn68","Wn69","Wn70","Wn71","Wn72","Wn73","Wn74","Wn75","Wn76","Wn77","Wn78","Wn79","Wn80","Wn81","Wn82","Wn83","Wn84","Wn85","Wn86","Wn87","Wn88","Wn89","Wn90","Wn91","Wn92","Wn93","Wn94","Wn95","Wn96","Wn97","Wn98","Wn99"
0.105,0.005,0.002,28.,0.002,2092.,1.52e11,0.96378,0.0029496032751936407,0.0018761381655668513,0.0002292774594249633,-0.0014878560020712668,-0.002750763752660243,-0.003173589479134195,-0.002627193968110883,-0.0012785040191660296,0.00046042538722027015,0.0020582252682413097,0.00302685984080045,0.003070386888277321,0.002175429289196451,0.0006154329049902485,-0.0011330579180704962,-0.002535847659319721,-0.0031644529277060907,-0.002826819343992412,-0.001625934507206911,0.0000712791827887603,0.0017464029459900408,0.0028877022682012032,0.0031465236377703765,0.0024438997003461485,0.0009943537117510295,-0.0007591929535400825,-0.002281038178750262,-0.0031063925483782867,-0.0029830470847699506,-0.0019487047010282588,-0.00031932870677565256,0.001407321855064766,0.002703691891778,0.0031738465699294033,0.002674136965829327,0.0013571900512460572,-0.0003746139774251471,-0.001992262656966389,-0.0030015635236722293,-0.0030942171884438263,-0.002241874113573253,-0.0007048330454901344,0.0010472623979918445,0.00247919633918061,0.0031535406938123164,0.002864289129007401,0.0016998316039684228,0.000015872254798647567,-0.0016730993637852592,-0.0028511601202571117,-0.003158477483826791,-0.002501109121162054,-0.0010798910726361327,0.0006710150288020064,0.0022166851142789937,0.003084894413051993,0.003010477732080373,0.002016100597324856,0.0004055278730846698,-0.0013291430628587907,-0.0026580863978015595,-0.003175354092321052,-0.002722887100327337,-0.0014388586258617664,0.00028450321158241323,0.0019206876395017449,0.0029698580966469254,0.0031115586417182067,0.0023025171592050073,0.0007898795082574711,-0.0009641869836066377,-0.002423858698779962,-0.0031432914584429705,-0.0029027095593090885,-0.0017755666726591499,-0.00010622745347231566,0.0015952888076849814,0.002809122345751258,0.003164467313921039,0.0025527776789992657,0.0011608784348265053,-0.0005859848428674368,-0.002154161471093898,-0.0030646189020833783,-0.0030392210430896585,-0.0020856390010012896,-0.0004951460059889681,0.001246336459195212,0.0026067823476700197,0.0031705949366701916,0.002765550274389683,0.0015153503253538536,-0.00019806040575902004,-0.001851260289932162,-0.0029392815279505116,-0.003129760178012586,-0.0023644760121615815,-0.0008771850771968417,0.0008777538620941341,0.0023641763576215634
0.122,0.009,0.001,22.,0.005,2102.,1.37e11,1.35036,-0.4059895441194878,-0.3336525615401089,-0.1977556594315914,-0.024187434772239766,0.15398843802888482,0.30283006406787916,0.39398358993247423,0.4100845217677588,0.3480655880931727,0.2197409691777331,0.049556770848415796,-0.13006789599452828,-0.2849151692332005,-0.38548715813111867,-0.41262525336667377,-0.3611596812366059,-0.24089390249320858,-0.07473929246757247,0.10565294417529836,0.26591868413995806,0.375527836042831,0.4136001627319047,0.3728829973786404,0.26113233442040307,0.09963725026629712,-0.08083844465680219,-0.24591479945246922,-0.3641453042629005,-0.41300746093655005,-0.38319315619788563,-0.2803814429501862,-0.12415845587827368,0.055716233276389096,0.22497720025038953,0.3513807811055319,0.4108475102190532,0.3920490989595449,0.29856626675715825,0.14820770152642365,-0.0303838620964227,-0.20318748450926824,-0.3372846789193551,-0.4071303769842832,-0.39941917613585043,-0.3156197733319257,-0.17169593638740097,0.004935131226109529,0.18062609242457153,0.3219084035959182,0.4018682656760771,0.4052735319795752,0.33147531983324746,0.19453197417860543,0.02053118523826042,-0.15738078477211578,-0.30531235398310036,-0.39508305758575446,-0.40959184092184775,-0.34607472152100305,-0.21663125041867584,-0.045920756513537137,0.13353751321237772,0.2875573721415937,0.3867985214285071,0.41235585600533037,0.359360659191726,0.23790799362381979,0.07113507004198805,-0.10918892163813465,-0.2687128895873371,-0.3770480766115867,-0.4135569717433226,-0.37128468439551715,-0.25828348715958394,-0.09608071646113801,0.08442511300528045,0.24884828052353813,0.36586668783879106,0.41318872419521435,0.3817996494866597,0.27767846452456385,0.12066088554680016,-0.059342257595471015,-0.22804098027017905,-0.3532987687482434,-0.4112544610855612,-0.39086759892661427,-0.2960215265376933,-0.14478454359418824,0.03403321903129679,0.20636777951232643,0.3393899918995458,0.4077595329537075,0.3984522467448997,0.3132407697074788,0.16835802153122098,-0.008596246721937845,-0.1839130261389294,-0.32419508148548737,-0.4027191980986734
0.134,0.017,0.003,21.,0.004,2514.,1.24e11,0.322362,0.3633250952949404,-0.2155002784277395,-0.7568669879345908,-1.166673498445227,-1.3736863939312125,-1.3419221852127172,-1.076901747269008,-0.624692365859556,-0.06389783820471914,0.5080036669772163,0.9916030314089465,1.3028399751017083,1.3876145729227933,1.231190902541332,0.8607589677270182,0.34070820627544995,-0.23856507249015665,-0.7763706373519383,-1.1792260257535396,-1.3771059864808683,-1.3356143092411812,-1.061962810574745,-0.603719202050021,-0.040535806880020356,0.529693710053946,1.0078508553388705,1.3108213139716407,1.385942097444196,1.2201549792545703,0.8422780967845767,0.31799506660480154,-0.26156256563039487,-0.795654877592834,-1.191444862646991,-1.380135442151997,-1.3289278827291018,-1.0467225666792512,-0.5825743804363867,-0.01716197781395152,0.5512336764937382,1.0238128546522751,1.318430827092442,1.3838764403044705,1.2087729924598616,0.8235585292499912,0.295191649078106,-0.2844860018544815,-0.8147137053826811,-1.2033261847073302,-1.382773955221967,-1.321864950651304,-1.0311860090596068,-0.56126481663106,0.006216646663442377,0.5726175654937018,1.0394849347764505,1.3256668477253237,1.3814186030826578,1.1970487601153443,0.804605507317872,0.2723045327502181,-0.30732912883972985,-0.8335423247552451,-1.2148675536009959,-1.3850220259218724,-1.3144288749686852,-1.0153588449707935,-0.5397970111276662,0.029593355473673713,0.5938398198597454,1.0548640362085595,1.332529734543762,1.3785722752123901,1.1849882828392198,0.7854269389668251,0.24934138752380489,-0.33008528911143403,-0.8521359469042251,-1.226066622156379,-1.3868798627168586,-1.306622459275759,-0.9992447265382476,-0.5181769209308327,0.05296153092295156,0.6148941605923044,1.0699446638985544,1.3390152108014952,1.3753353478353683,1.1725910684402996,0.766025025967036,0.22630704768106924,-0.35274817641819883,-0.8704880556313837,-1.2369179550389866,-1.3883442411198859,-1.2984453586498688,-0.9828475486092524,-0.49640977657168606,0.07631503602525397,0.6357746905234879
0.099,0.008,0.003,25.,0.004,2733.,2.02e11,0.100347,0.017786774597289202,-0.002327230889050875,-0.02145807450544971,-0.034981872313496726,-0.03963654613493077,-0.03432095295881328,-0.020368798803473517,-0.0012270435870008218,0.01838570204634787,0.03363327288633893,0.04074344499481494,0.037927443506394626,0.025814439424915896,0.0072987181330872175,-0.013164183543755419,-0.030641356489606093,-0.04092596841861315,-0.04156575312794661,-0.03246217098277415,-0.015891778929421105,0.004054346071025228,0.02247163039723367,0.03483775397650518,0.03811279746889551,0.03147907714028103,0.016540400378675046,-0.003070126690314589,-0.022580228336162977,-0.03724807594484201,-0.043522052520213614,-0.03990556938785222,-0.027316138984488002,-0.008855607608071192,0.010950769485917666,0.027260408065571146,0.03609737617877001,0.03532578757194074,0.025171682896334688,0.00816353364598156,-0.011493932861276155,-0.02895462749694843,-0.0399185697564227,-0.04168190873506342,-0.033795884643644414,-0.018175453512916735,0.0013709741133549995,0.020076999535967116,0.03339068516557314,0.03809359689663469,0.03308962645412675,0.019669515365069917,0.0011897197045810078,-0.01775291994594201,-0.03244830336453987,-0.0392284443667754,-0.03637025650151429,-0.024521773683888824,-0.006544719982849952,0.013190377101390354,0.02987984400653204,0.03946691433861729,0.039636448427548196,0.030382586900497416,0.01401271455874395,-0.00541525001923438,-0.023085920491585983,-0.03460975265109774,-0.037104398100022695,-0.029906108497411044,-0.014734216358707558,0.004729720635958449,0.02374286815942457,0.03766056699907721,0.043073141491057815,0.038644745719486534,0.025446916013854494,0.006702404690740797,-0.013002617545098127,-0.028842211633410768,-0.03693337390067464,-0.035286997835156875,-0.024295234181530907,-0.006639056976549089,0.013362501007513055,0.03080385814345956,0.04139192301446583,0.04249918018631188,0.033810403522027396,0.017401744105772256,-0.002766420548256012,-0.021816491965285782,-0.03514235430795851,-0.03953126077896646,-0.033948576520343415,-0.019793385648550973,-0.0005600644237487278,0.01901417646764117,0.034107961166328624,0.04099419162276946,0.03794924196809332
0.056,0.016,0.003,21.,0.005,2720.,8.7e10,0.0245205,-0.02990248105141175,-0.27815669388399783,-0.47127924405084154,-0.576773244904478,-0.5771754496780245,-0.47307763104998063,-0.28311367345667626,-0.040834808897667635,0.2110666607842029,0.4281795929072595,0.5720812141962186,0.6169448033904003,0.5539433969108074,0.39277558369975313,0.16007904982580456,-0.10505485995567033,-0.35778289208975633,-0.5552910884270826,-0.6642432526607741,-0.666536760250827,-0.5623791951577058,-0.370233123031769,-0.12369090578041012,0.13421843259527785,0.35840138084066026,0.5095242854441786,0.5608880962383231,0.5030805642778053,0.3455794748230351,0.11509281219348658,-0.14900880352084922,-0.4013896934095949,-0.5985053670184375,-0.7061464858766254,-0.705439354622276,-0.5961782290006414,-0.3968635628473748,-0.14147669375939737,0.12637100255706923,0.36088715779737746,0.5219316138274905,0.5819592158237421,0.5308718161374897,0.3778596790173414,0.14983826258644956,-0.11323433744296166,-0.36527411513395935,-0.5619824286365611,-0.6684342125292928,-0.6651156216326964,-0.5513925075430561,-0.3457424094982706,-0.08261922077296215,0.1935201306289161,0.4359283189000993,0.6036212747820099,0.6684007635213185,0.6197127865913399,0.4665483510286897,0.23601065840435587,-0.03129825079758757,-0.28831572214958734,-0.48971315193063536,-0.5997523238656748,-0.5984336144783781,-0.4849399254205302,-0.27784814316550493,-0.0120410713025621,0.2672272583261468,0.5121577141010206,0.6807389650474331,0.7440617477913711,0.6913093536687632,0.5316077253124333,0.29249120554140084,0.01524695627365219,-0.25212590275969105,-0.4632114524407504,-0.5812844825413874,-0.5857466643637347,-0.4757135503067465,-0.27015219273693714,-0.004619894115635126,0.2748008140273247,0.5193798978774322,0.6861539114708167,0.7454424706635516,0.6860957839770006,0.5174820134121028,0.2678641178948813,-0.020490518443288558,-0.2985623257955783,-0.5189741064474873,-0.6441605704503323,-0.6529416176387898,-0.5443096733217085,-0.337684308273811,-0.06955084709729698,0.2128802838622854,0.45982707780027876
0.137,0.006,0.004,25.,0.001,2708.,6.2e10,0.156806,0.005387771600459702,-0.0014368991233553638,-0.007900106748969701,-0.012420686233355585,-0.013892866954745047,-0.011957045049732398,-0.007087834982041722,-0.00047821025921318885,0.006253046704785364,0.01145720089188363,0.013859191880484439,0.01286985530671294,0.008729936969850766,0.0024518073949132135,-0.004429218418514528,-0.010230099697396342,-0.013532190198921549,-0.013528513735190074,-0.010221067593320012,-0.004420845063102188,0.0024514269336948823,0.00871265716399976,0.012829524154610316,0.013793769731957093,0.011368902581806305,0.006148168598987423,-0.0005906353085742476,-0.0071984259946972304,-0.012058237241095754,-0.01398109044132026,-0.012497020011553478,-0.007969929686137585,-0.0015089869772004477,0.00530389640276456,0.010800770403194208,0.013636162395948857,0.01311645411524499,0.009369488425975098,0.0033136914904601765,-0.003567610541219313,-0.009588969042274562,-0.013275616815803755,-0.013724522837521815,-0.010825403669490787,-0.0052878666009155105,0.001532535953421972,0.007966408358453914,0.012439155693151398,0.01385652787907591,0.011872572030681483,0.006974296435471062,0.00036262716904791447,-0.00634221985825335,-0.011497142299463501,-0.013838569713978104,-0.012791984233722756,-0.00861238664763649,-0.0023225142590277744,0.004538527357144336,0.010291523351123225,0.01352852751759951,0.013457679769439304,0.010096938899482051,0.004270312833681605,-0.0025946470471586046,-0.008815914521610181,-0.01286902662618614,-0.013760369803609406,-0.011270466538338745,-0.006007936015620354,0.0007393652531176899,0.007320030704284939,0.012123125270657075,0.013972685339173101,0.012415723506591356,0.007833124228798989,0.0013469959959480247,-0.005454856899603398,-0.010907059547941154,-0.013674539773071395,-0.013079457492534155,-0.009267089985438036,-0.0031708522023868174,0.0037168735548329685,0.009709606911822662,0.01333973495250736,0.013717821282295904,0.010750327453221745,0.0051628073265393235,-0.0016778505623084004,-0.00809805243174204,-0.012527050655042615,-0.013881445403649346,-0.011830431972948668,-0.0068768112800247135,-0.00023414763935253107,0.0064707837963140676,0.011595850767304516,0.013885585081355886,0.01277857931249678
0.125,0.022,0.004,25.,0.005,2552.,2.07e11,0.0602123,0.04440852227945487,0.008163322802106035,-0.02558226851450826,-0.04926976750035128,-0.057672463216949965,-0.04915974792466628,-0.026157918605189567,0.0053604403824105175,0.03729879734654894,0.061424796155899394,0.07138630976901778,0.06422268870297326,0.04102738901016734,0.0066667833281763705,-0.0313468232840281,-0.06459210939182466,-0.08573381134201899,-0.09031238060351825,-0.07784863777803044,-0.05194172347332497,-0.01933633634996812,0.011748905638563692,0.033581605376932,0.04070789229179414,0.03121070274469856,0.007169917671820708,-0.025814753078746616,-0.05998076337131935,-0.08732665835871298,-0.10158744105523977,-0.09972525818721963,-0.08257484311635137,-0.05455066940150673,-0.02254707736509806,0.005708744494817453,0.02350714947981669,0.02679708333870573,0.015190714109182768,-0.007970182666468956,-0.036518826862128984,-0.06306264202625633,-0.08082091426359847,-0.08523972563227757,-0.07504355719992355,-0.05252216589215263,-0.022977720478754828,0.006583581834335717,0.029228792548807225,0.03987455997314121,0.03656027194288808,0.020877815690515028,-0.0025036575219870953,-0.027036472612120332,-0.04590374893287358,-0.05368956529629136,-0.04774694133089735,-0.028916061047980418,-0.001354366392211974,0.028521816554618464,0.05369840478768852,0.06835039963347432,0.0692797566769452,0.056681708260450554,0.034105131605555776,0.007627365093684127,-0.015605083097573524,-0.02916483564038086,-0.029013688483524258,-0.01458046158807888,0.011071119883724917,0.042015077557856335,0.07092882625045413,0.09086405271323834,0.09692131917574248,0.08747511817650802,0.06465880220772931,0.03393595497944163,0.0027975645729655663,-0.021101015151823,-0.03185613761494649,-0.026767881244761343,-0.006984826075645101,0.02276213202599066,0.05524574903541124,0.08242033750211983,0.09734975213055079,0.09593788721036865,0.07799582804554284,0.047324313750676944,0.01078169972676249,-0.02338808815389662,-0.04751793883383626,-0.05630934392728604,-0.048080314030954474,-0.025203962802305857,0.006398648925277545,0.03865208838093974,0.06329535737045246,0.07391148396951248,0.06747124914717458
0.101,0.013,0.001,30.,0.002,2589.,1.21e11,1.84295,-0.0024992705489313774,-0.0013335113276361915,0.00029784672835808657,0.001824901133551153,0.002714190260730477,0.0026550013796179245,0.0016680470661616497,0.0000980356926116692,-0.0015065668096662516,-0.0025852375202714342,-0.0027611716633625036,-0.0019728692462938867,-0.0004956399512704088,0.001154420175796242,0.002400923015830489,0.0028084177963314597,0.002234567220578229,0.0008798190441125196,-0.0007826501231936941,-0.0021720948754270705,-0.0028032378306841466,-0.0024556067381945185,-0.0012506103940239247,0.00039073854138291925,0.0018950790288610533,0.002736958028317145,0.002622284711228485,0.0015912219863651344,3.936597384283924e-6,-0.0015850109169234447,-0.002620518777812386,-0.002740861715925698,-0.0019039556136562245,-0.0004021436245391502,0.0012398900437492755,0.0024485371860679533,0.0028015238017407434,0.002175545378467399,0.0007892563515861789,-0.0008731024788671202,-0.0022307987125383885,-0.0028095888724736715,-0.0024072472425565768,-0.001164250415577663,0.0004851604121690334,0.001964789972763843,0.0027577829488234923,0.0025870933763794193,0.001512392806627405,-0.00009098957651196976,-0.0016629560760646617,-0.0026544367152152443,-0.0027191312190733424,-0.0018344126746121696,-0.0003093655821603397,0.0013232177584591165,0.0024930957073173235,0.002791600012722349,0.0021145384120977804,0.0006984499584089775,-0.0009619618618389725,-0.0022865667511909812,-0.0028126826583584202,-0.002356468730546655,-0.0010772612120368702,0.0005780213396834599,0.0020311456893843394,0.0027744786429095836,0.002548320572271723,0.0014317131837368676,-0.00018532956850551147,-0.00173785411678809,-0.002683525225908291,-0.0026919570340041624,-0.001760139844050359,-0.00021352129741842446,0.0014076397927683948,0.0025370803369188996,0.002780266800362162,0.002052284556505843,0.0006074226815933788,-0.00104957060997371,-0.0023398725083782212,-0.002812785114545663,-0.0023030948294751018,-0.000988849613284,0.0006708584322755451,0.002096252130594216,0.002789439304147448,0.002508282906944246,0.0013510254584895142,-0.00027802049882539454,-0.001809699885569907,-0.0027089698225569725,-0.0026616451955143172,-0.0016842752840406294,-0.00011821993023488839,0.0014894623098939408,0.0025771622272748526,0.0027649406782014746
0.128,0.008,0.001,17.,0.001,2179.,9.4e10,1.48713,0.029543580031585484,0.03503625808499357,0.03652835593767959,0.033824385359370227,0.02725873596792262,0.01756976769713603,0.005862225738200031,-0.006502703139500726,-0.018136924610277303,-0.02768675393718961,-0.0340643524124693,-0.03655312258790317,-0.03484142002702996,-0.02915292253027994,-0.02012319048879326,-0.008782266465908515,0.0035494127533879415,0.015489980468862461,0.02564844293866507,0.032868741176684944,0.036336734471144584,0.035629855775596936,0.03085582194634389,0.022544939824719203,0.011647302016837882,-0.0005706447479458428,-0.012738174880733626,-0.023437305756059436,-0.03145341724311198,-0.0358780143933356,-0.03617975993751666,-0.03235306633313658,-0.024816417813362364,-0.014433682689630746,-0.002412007376810154,0.00990175673347167,0.021071214725150084,0.029828711326907936,0.03518104311416149,0.036489526150885174,0.0336350043554759,0.026923033985830527,0.017123908791352397,0.005378170994473675,-0.007000019230069964,-0.01856511017665702,-0.028005879983740285,-0.03425020588109845,-0.03655664164633038,-0.03469313513838404,-0.028850501974134676,-0.019700174980900195,-0.00830827567479064,0.004051384616457954,0.015935818330210072,0.02599705384125618,0.03309087982851832,0.03638140456614479,0.03552032591167629,0.03058594665541438,0.022145983443124153,0.011182999278121074,-0.0010759550994265798,-0.01320027395303741,-0.023815203574827554,-0.031712188735772,-0.03596306415663543,-0.036111394465324534,-0.032117771684378876,-0.024443427915015435,-0.013983514143950026,-0.00190616585842859,0.010377156849935409,0.02147477769131715,0.03012194337737115,0.035305903413583625,0.036461555445607724,0.03343586431247033,0.026579068154915144,0.016690310836060984,0.004877081373257937,-0.007484738128656413,-0.01899111536309749,-0.028330203278012035,-0.034413711013113336,-0.036568337973388,-0.03453085718597955,-0.028537144616817847,-0.019285419228962205,-0.007814165092866771,0.004543199795580693,0.016382410165041307,0.026351848352183585,0.033293125741856555,0.036434048890907005,0.03539721729806369,0.030306133403421014,0.021754473808446428,0.010699432534198978,-0.0015701042743215717
0.233,0.006,0.003,17.,0.001,2266.,1.61e11,0.72933,0.054679431063983236,0.06465197306583774,0.06721627636451546,0.0620787503370259,0.049849623149243086,0.03189480187806403,0.010300704989287274,-0.01247319583548793,-0.033830867452522895,-0.0512962269125265,-0.06290595954305186,-0.06730556068054473,-0.063994034988808,-0.05337193028875141,-0.03661931412254274,-0.01568846743612566,0.007040581630691338,0.028975087255159133,0.0475724027192619,0.060742045171317274,0.06694830217246919,0.06548448365934947,0.056540500601523096,0.04110197937547455,0.020973308698979752,-0.0015589423043906262,-0.023924125091362092,-0.0435304012918836,-0.058171394049306796,-0.06614338487411042,-0.0665379187980081,-0.05933009359503824,-0.045310453617829365,-0.026116771836130342,-0.003930908081742119,0.01871569818341466,0.039201152608095945,0.05521619076522406,0.06490087996496315,0.06715045082628997,0.06172777385099833,0.049217717032080104,0.0310880723976912,0.009395478793049033,-0.013382942331966304,-0.03460993080274833,-0.05189405744086083,-0.06322624595692813,-0.06731623537497033,-0.06371538098426484,-0.052798404065265085,-0.03585332260970035,-0.014799238552656203,0.007958510902406821,0.029785612479491297,0.04822291595369719,0.06112795956589666,0.06703057634813403,0.0652750655094706,0.056024818605880836,0.0403760319969303,0.020100944594130032,-0.0024860604464476974,-0.024769673270677556,-0.044236074265218035,-0.05862837797278139,-0.06630502569180168,-0.06640490844817476,-0.058883559611683456,-0.04463472455332231,-0.025272348828250264,-0.0030080355463051375,0.01958447705739232,0.03995077975368054,0.05573451013469797,0.06513436076904071,0.06708929962268484,0.0613470308656459,0.04859320770969736,0.03027321813264803,0.008479502335875886,-0.014270746406387872,-0.03540106697283919,-0.052470997988771126,-0.06353070186268762,-0.06732771664484427,-0.06340214174006606,-0.052228062104667496,-0.035072018377823824,-0.013893572285103017,0.00886296891329887,0.030617296689351238,0.04885986803317165,0.061506167558767214,0.0671204874061054,0.06503775619890657,0.055518271500491705,0.03964066627422716,0.019218589308553455,-0.003392532846525253
0.094,0.014,0.004,19.,0.003,2487.,9.6e10,0.123809,0.10468072843342192,0.07125257776331528,0.027700762645651713,-0.01976411281990148,-0.06437820113553872,-0.09977800013438239,-0.1209179796160136,-0.1247849132476448,-0.11082877880006743,-0.0810464581774997,-0.03968846017728927,0.007337766288225248,0.0533169636147787,0.09168426969535497,0.1169549893500694,0.1255198662696238,0.11614661395382268,0.09016660643286711,0.0512821601749793,0.005032704678354713,-0.041982469733140806,-0.08306126833116392,-0.11234365052006459,-0.12565156928801785,-0.12109208810813925,-0.09931250010059077,-0.06342650879103436,-0.018555871420197628,0.028895536970296086,0.07215047200666366,0.10503773972704623,0.12285935627281927,0.12307178798625353,0.10564400335881959,0.07306105973921943,0.029976137319832532,-0.017463159295970154,-0.06248469319648419,-0.09865947862676143,-0.12082652880445624,-0.1258158977357906,-0.11291603690804981,-0.08396445259509198,-0.04308832057913106,0.003878341920528442,0.05024010206990598,0.0893815993983703,0.11572204472321831,0.12550987113788967,0.11734920665225741,0.09241569889288574,0.05426987745462035,0.008361921335394621,-0.03874830887527116,-0.08033784860442109,-0.11046172671608447,-0.12482086118379844,-0.12136183916744446,-0.1005720336949694,-0.06541934266555888,-0.02091124555428729,0.026601955939649466,0.07034536652455897,0.10408524920053135,0.12300826958637193,0.12442539662579362,0.10813710664680337,0.07647330744586839,0.03396006584611676,-0.013337974269201197,-0.05866379478940324,-0.09555194578317282,-0.11873873940685524,-0.12491262319555907,-0.1131988844955086,-0.08526436059752455,-0.045097964447801654,0.0015681146302510334,0.048080627419306375,0.08779803624461027,0.11506021656623701,0.12597650344518935,0.1189888392603252,0.09509914980158317,0.05770891503216445,0.012155490583637057,-0.03506684062977368,-0.07722660571564809,-0.10830946034596818,-0.12389235932281484,-0.12175291996046546,-0.10220367822452905,-0.06803981674266046,-0.024135703747256494,0.02323651213325579,0.06731915032645044,0.10181888858107047,0.12180925896821662,0.12443937457049754,0.10932492940568414
0.131,0.007,0.002,20.,0.001,2399.,7.1e10,1.30143,-0.05311926682326136,-0.023890954939182394,0.009111729363439385,0.040674734714770955,0.0658158213532155,0.08056747633296302,0.08259748815812083,0.07158877088104847,0.04927685502940886,0.019185168910842265,-0.013934355058079731,-0.04485555747354097,-0.06869338820907162,-0.08168705417584755,-0.08178397837157414,-0.06896808249858263,-0.045265107446203545,-0.014414074989909383,0.01871147644017583,0.048883316099093806,0.07133827247008573,0.08252919281385229,0.08069220212054569,0.0661145851273032,0.04109923509094944,0.00959592213151798,-0.023423468901311553,-0.05274311687593249,-0.07373752345265518,-0.08308890849055853,-0.07932298652773617,-0.06303380648380771,-0.0367918268891715,-0.004742810331096385,0.028056704041565114,0.056425671022760006,0.07588651632073905,0.08336740617303964,0.07768491466254288,0.05973934545218306,0.03236130656124388,-0.0001259144767909101,-0.032591965340817916,-0.05991434248042326,-0.07777546931118448,-0.08335891520875109,-0.07578144666425939,-0.0562388106235064,-0.02781914690746432,0.004994811028089508,0.037018371836035124,0.06319837439369187,0.07940125527642117,0.0830667325692409,0.07362016780133698,0.052548382509450875,0.02318174902166046,-0.009844761315159628,-0.041318388581475525,-0.06626637357237229,-0.0807548846932437,-0.08249208369473439,-0.07120619177734844,-0.048679397199281445,-0.018464987643760315,0.01466184583331882,0.0454762238016248,0.06910991481647569,0.08183212807269738,0.08163661740924716,0.06855007774270631,0.04464293529870055,0.01368689366102766,-0.019430626288517473,-0.04947879187114116,-0.07171750819876177,-0.08263190424913065,-0.08050129036851507,-0.06566169193577696,-0.040454160491587926,-0.008861870742161788,0.024131475445904417,0.05331362626661858,0.07407884670143938,0.08314970431353173,0.07909093360271918,0.06254786088067027,0.03612791665125016,0.004004920709617147,-0.02874980722879539,-0.05696737579773337,-0.07618886793957565,-0.08338375741415498,-0.07741327492859668,-0.05922063633448295,-0.03168000950222295,0.0008644507967957675,0.033270102301675875,0.06042453325876697,0.07803906779528677
0.233,0.013,0.001,21.,0.003,2769.,8.8e10,4.63368,0.159922463841764,0.07354857620774248,-0.025609694126322913,-0.12031642931480652,-0.19410951690459097,-0.23416207312824394,-0.23351206041614264,-0.19227252503318695,-0.11761174557162093,-0.02250744400821736,0.07650914070607656,0.16222674742625734,0.21974574889487186,0.2390681064124849,0.21683510410160475,0.15691137786731726,0.06971299773338532,-0.029603063709996158,-0.12377344656688472,-0.19642928045593216,-0.23494133320696575,-0.2326154089732853,-0.18985578725398441,-0.11409499910049346,-0.018502004020561486,0.08030706008000615,0.1651569709834502,0.22129896352693834,0.23897429676722876,0.21511058678522998,0.15385593706553466,0.06585769970640934,-0.033588061336578934,-0.12719547280415405,-0.19869349498736763,-0.23565418286553064,-0.23165299347538104,-0.18738535517500293,-0.11054600775155227,-0.01449133127614674,0.08408227207710275,0.16804050938944148,0.22278960681204432,0.23881290999495391,0.21332527071411156,0.15075698833857243,0.06198377886757386,-0.037563561039489546,-0.1305815339585582,-0.2009015313509785,-0.23630042112060418,-0.230625066980133,-0.18486194812052492,-0.10696576968037472,-0.010476555760569328,0.08783371182495986,0.17087654353007692,0.22421724542519303,0.23858401784773736,0.21147964604310404,0.14761540140569498,0.05809234259766266,-0.04152844173438941,-0.13393066972119283,-0.20305278000280413,-0.23687984761831898,-0.2295319219353965,-0.1822862933081733,-0.10335528334174224,-0.006458816241845106,0.09156032106433212,0.1736642607466342,0.22558148720255236,0.23828768805812559,0.20957421548080735,0.14443208107960398,0.05418448802043464,-0.045481582740418997,-0.1372419410748617,-0.20514662812674145,-0.23739228397512058,-0.2283738939849143,-0.17965910661218112,-0.09971556348184987,-0.0024392557377128365,0.09526104529502677,0.176402867835463,0.22688196594223056,0.23792398611424198,0.2076095171217528,0.14120794131906542,0.05026131012872598,-0.04942186461393283,-0.1405144171532879,-0.2071824692068711,-0.2378375957801147,-0.2271513162451191,-0.17698111287117327,-0.09604765104137176,0.0015809910567335383
